Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
05-11-2009,-0.555286982,-2.087926824,-0.514983523,-0.413767307,-0.772824794,-0.928431409,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037028741,-0.856831729,-0.905778872,-0.930852807,-0.793773494,-0.852411696,-0.853456174,-0.63182554,-0.655955453,-0.496879378
06-11-2009,-0.555286982,-2.087386649,-0.514983523,-0.413767307,-0.772824794,-0.928666061,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905867323,-0.931020702,-0.793772808,-0.85257891,-0.853707481,-0.638947264,-0.713264055,-0.496879378
07-11-2009,-0.555286982,-2.086548827,-0.514983523,-0.413767307,-0.772824794,-0.928665879,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905718062,-0.930737378,-0.793771743,-0.852296735,-0.8532834,-0.638355613,-0.713264055,-0.496879378
08-11-2009,-0.555286982,-2.085777148,-0.514983523,-0.413767307,-0.772824794,-0.928666061,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905751231,-0.930800339,-0.793770762,-0.852359441,-0.85337764,-0.638487091,-0.713264055,-0.496879378
09-11-2009,-0.555286982,-2.08506059,-0.514983523,-0.413767307,-0.772824794,-0.928665788,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905778872,-0.930852807,-0.793769852,-0.852411696,-0.853456174,-0.638596656,-0.713264055,-0.496879378
10-11-2009,-0.555286982,-2.084277887,-0.514983523,-0.413767307,-0.772824794,-0.928666513,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905745703,-0.930789846,-0.793768857,-0.85234899,-0.853361934,-0.638465178,-0.713264055,-0.496879378
11-11-2009,-0.555286982,-2.083517233,-0.514983523,-0.413767307,-0.772824794,-0.928339944,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.03705757,-0.856831729,-0.905745703,-0.930716391,-0.793767764,-0.852275834,-0.853251987,-0.599065608,-0.64671213,-0.496879378
12-11-2009,-0.555286982,-2.082745554,-0.514983523,-0.413767307,-0.772824794,-0.928666711,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905751231,-0.930800339,-0.793766784,-0.852359441,-0.85337764,-0.638487091,-0.713264055,-0.496879378
13-11-2009,-0.555286982,-2.081973876,-0.514983523,-0.413767307,-0.772824794,-0.92858671,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.024306819,-0.856831729,-0.905734647,-0.930768859,-0.793765761,-0.852328088,-0.85333052,-0.638224135,-0.711341444,-0.496879378
14-11-2009,-0.555286982,-2.081058886,-0.514983523,-0.413767307,-0.772824794,-0.928665857,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905679365,-0.930663924,-0.793764598,-0.852223579,-0.853173453,-0.638202222,-0.713264055,-0.496879378
15-11-2009,-0.555286982,-2.080000584,-0.514983523,-0.413767307,-0.772824794,-0.928666025,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905607499,-0.930527508,-0.793763253,-0.852087717,-0.852969266,-0.637917353,-0.713264055,-0.496879378
16-11-2009,-0.555286982,-2.078898186,-0.514983523,-0.413767307,-0.772824794,-0.928665701,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905585386,-0.930485534,-0.793761853,-0.852045913,-0.852906439,-0.637829701,-0.713264055,-0.496879378
17-11-2009,-0.555286982,-2.077895004,-0.514983523,-0.413767307,-0.772824794,-0.928665728,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905635139,-0.930579976,-0.793760578,-0.852139972,-0.8530478,-0.638026918,-0.713264055,-0.496879378
18-11-2009,-0.555286982,-2.07702411,-0.514983523,-0.413767307,-0.772824794,-0.928666143,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905701478,-0.930705898,-0.793759471,-0.852265383,-0.85323628,-0.638289874,-0.713264055,-0.496879378
19-11-2009,-0.555286982,-2.076219359,-0.514983523,-0.413767307,-0.772824794,-0.928666756,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905734647,-0.930768859,-0.793758448,-0.852328088,-0.85333052,-0.638421352,-0.713264055,-0.496879378
20-11-2009,-0.555286982,-2.075315393,-0.514983523,-0.413767307,-0.772824794,-0.928252337,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037251042,-0.856831729,-0.905673837,-0.93065343,-0.793757272,-0.852213128,-0.853157747,-0.618787306,-0.549287506,-0.496879378
21-11-2009,-0.555286982,-2.074466547,-0.514983523,-0.413767307,-0.772824794,-0.928665628,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905712534,-0.930726885,-0.793756193,-0.852286284,-0.853267693,-0.6383337,-0.713264055,-0.496879378
22-11-2009,-0.555286982,-2.073364149,-0.514983523,-0.413767307,-0.772824794,-0.928665701,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905585386,-0.930485534,-0.793754792,-0.852045913,-0.852906439,-0.637829701,-0.713264055,-0.496879378
23-11-2009,-0.555286982,-2.072305847,-0.514983523,-0.413767307,-0.772824794,-0.92866514,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905607499,-0.930527508,-0.793753447,-0.852087717,-0.852969266,-0.637917353,-0.713264055,-0.496879378
24-11-2009,-0.555286982,-2.071181401,-0.514983523,-0.413767307,-0.772824794,-0.928665951,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905574329,-0.930464547,-0.793752018,-0.852025011,-0.852875026,-0.637785875,-0.713264055,-0.496879378
25-11-2009,-0.555286982,-2.070244363,-0.514983523,-0.413767307,-0.772824794,-0.928665832,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905668309,-0.930642937,-0.793750828,-0.852202677,-0.85314204,-0.638158396,-0.713264055,-0.496879378
26-11-2009,-0.555286982,-2.069384493,-0.514983523,-0.413767307,-0.772824794,-0.9286662,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905707006,-0.930716391,-0.793749735,-0.852275834,-0.853251987,-0.638311787,-0.713264055,-0.496879378
27-11-2009,-0.555286982,-2.068557694,-0.514983523,-0.413767307,-0.772824794,-0.928666258,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.90572359,-0.930747872,-0.793748684,-0.852307186,-0.853299107,-0.638377526,-0.713264055,-0.496879378
28-11-2009,-0.555286982,-2.067697824,-0.514983523,-0.413767307,-0.772824794,-0.928666239,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905707006,-0.930716391,-0.793747592,-0.852275834,-0.853251987,-0.638311787,-0.713264055,-0.496879378
29-11-2009,-0.555286982,-2.067058433,-0.514983523,-0.413767307,-0.772824794,-0.928665859,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.90581757,-0.930926261,-0.793746779,-0.852484852,-0.853566121,-0.638750047,-0.713264055,-0.496879378
30-11-2009,-0.555286982,-2.066242659,-0.514983523,-0.413767307,-0.772824794,-0.92866554,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905729119,-0.930758365,-0.793745742,-0.852317637,-0.853314813,-0.638399439,-0.713264055,-0.496879378
01-12-2009,-0.555286982,-2.065515076,-0.514983523,-0.413767307,-0.772824794,-0.928665312,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905773344,-0.930842313,-0.793744818,-0.852401245,-0.853440467,-0.638574743,-0.713264055,-0.496879378
02-12-2009,-0.555286982,-2.064434727,-0.514983523,-0.413767307,-0.772824794,-0.928060266,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.560242486,-0.036475862,-0.856831729,-0.905585386,-0.930496028,-0.793743431,-0.852056364,-0.852922146,-0.633469014,-0.676290763,-0.496879378
03-12-2009,-0.555286982,-2.063497688,-0.514983523,-0.413767307,-0.772824794,-0.928665439,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905668309,-0.930642937,-0.79374224,-0.852202677,-0.85314204,-0.638158396,-0.713264055,-0.496879378
04-12-2009,-0.555286982,-2.062957514,-0.514983523,-0.413767307,-0.772824794,-0.928665999,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905867323,-0.931020702,-0.793741554,-0.85257891,-0.853707481,-0.638947264,-0.713264055,-0.496879378
05-12-2009,-0.555286982,-2.062384267,-0.514983523,-0.413767307,-0.772824794,-0.928667153,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905850739,-0.930989222,-0.793740825,-0.852547558,-0.853660361,-0.638881525,-0.713264055,-0.496879378
06-12-2009,-0.555286982,-2.061226749,-0.514983523,-0.413767307,-0.772824794,-0.928589469,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.02714948,-0.856831729,-0.905535632,-0.930401586,-0.793739312,-0.851962306,-0.852780786,-0.637264346,-0.709581515,-0.496879378
07-12-2009,-0.555286982,-2.060190495,-0.514983523,-0.413767307,-0.772824794,-0.928665955,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905618555,-0.930548495,-0.793737996,-0.852108619,-0.85300068,-0.637961179,-0.713264055,-0.496879378
08-12-2009,-0.555286982,-2.058878642,-0.514983523,-0.413767307,-0.772824794,-0.928576047,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.029696608,-0.856831729,-0.905474822,-0.930265171,-0.7937363,-0.851826444,-0.852576599,-0.636755964,-0.707718061,-0.496879378
09-12-2009,-0.555286982,-2.057842388,-0.514983523,-0.413767307,-0.772824794,-0.928542868,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.033075488,-0.856831729,-0.905563273,-0.93044356,-0.793734844,-0.85200411,-0.852843613,-0.636959755,-0.705484874,-0.496879378
10-12-2009,-0.555286982,-2.056706918,-0.514983523,-0.413767307,-0.772824794,-0.928643467,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.440764267,-0.856831729,-0.90554116,-0.930422573,-0.793733359,-0.851983208,-0.852812199,-0.637733284,-0.713186411,-0.496879378
11-12-2009,-0.555286982,-2.055328921,-0.514983523,-0.413767307,-0.772824794,-0.92866663,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905447181,-0.930223197,-0.793731608,-0.85178464,-0.852513772,-0.637281876,-0.713264055,-0.496879378
12-12-2009,-0.555286982,-2.054215499,-0.514983523,-0.413767307,-0.772824794,-0.928431773,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.03553763,-0.856831729,-0.905574329,-0.930454054,-0.793730165,-0.85201456,-0.852859319,-0.635528836,-0.694037943,-0.496879378
13-12-2009,-0.555286982,-2.053069005,-0.514983523,-0.413767307,-0.772824794,-0.928665811,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905563273,-0.93044356,-0.793728708,-0.85200411,-0.852843613,-0.637742049,-0.713264055,-0.496879378
14-12-2009,-0.555286982,-2.051878415,-0.514983523,-0.413767307,-0.772824794,-0.927588894,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037107286,-0.856831729,-0.905507991,-0.930349119,-0.793727125,-0.851910051,-0.852702252,-0.62339092,-0.593111949,-0.496879378
15-12-2009,-0.555286982,-2.050599634,-0.514983523,-0.413767307,-0.772824794,-0.92864044,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.035356158,-0.856831729,-0.905491407,-0.930307145,-0.793725486,-0.851868248,-0.852639426,-0.635090576,-0.693113611,-0.496879378
16-12-2009,-0.555286982,-2.049287781,-0.514983523,-0.413767307,-0.772824794,-0.928608244,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.023797879,-0.856831729,-0.905463766,-0.930265171,-0.793723791,-0.851826444,-0.852576599,-0.637036889,-0.710117628,-0.496879378
17-12-2009,-0.555286982,-2.04751292,-0.514983523,-0.413767307,-0.772824794,-0.928640172,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.040857401,-0.856831729,-0.905231582,-0.929824444,-0.793721507,-0.851387505,-0.851916918,-0.636383443,-0.712520892,-0.496879378
18-12-2009,-0.555286982,-2.045308125,-0.514983523,-0.413767307,-0.772824794,-0.928663047,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,38.96104262,-0.856831729,-0.905021511,-0.929425692,-0.793718691,-0.85099037,-0.851320064,-0.635616707,-0.713260358,-0.496879378
19-12-2009,-0.555286982,-2.042838753,-0.514983523,-0.413767307,-0.772824794,-0.928663149,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.399351602,-0.856831729,-0.904894363,-0.929173848,-0.793715539,-0.850739548,-0.850943103,-0.635090576,-0.713079189,-0.496879378
20-12-2009,-0.555286982,-2.040909557,-0.514983523,-0.413767307,-0.772824794,-0.928664917,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905170772,-0.929698522,-0.793713088,-0.851262094,-0.851728438,-0.636186226,-0.713264055,-0.496879378
21-12-2009,-0.555286982,-2.038848073,-0.514983523,-0.413767307,-0.772824794,-0.928663171,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.327204426,-0.856831729,-0.905098905,-0.929562107,-0.793710454,-0.851126232,-0.851524251,-0.635901357,-0.713079189,-0.496879378
22-12-2009,-0.555286982,-2.037172429,-0.514983523,-0.413767307,-0.772824794,-0.92866536,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.90529792,-0.929939873,-0.793708325,-0.851502465,-0.852089692,-0.636690225,-0.713264055,-0.496879378
23-12-2009,-0.555286982,-2.035309376,-0.514983523,-0.413767307,-0.772824794,-0.928665856,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905203941,-0.929761483,-0.793705957,-0.8513248,-0.851822678,-0.636317704,-0.713264055,-0.496879378
24-12-2009,-0.555286982,-2.033721923,-0.514983523,-0.413767307,-0.772824794,-0.92866573,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905342146,-0.930023821,-0.79370394,-0.851586073,-0.852215345,-0.636865529,-0.713264055,-0.496879378
25-12-2009,-0.555286982,-2.031991159,-0.514983523,-0.413767307,-0.772824794,-0.928661051,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,30.57637072,-0.856831729,-0.905259223,-0.929876912,-0.793701727,-0.85143976,-0.851995451,-0.636558747,-0.713260358,-0.496879378
26-12-2009,-0.555286982,-2.030238346,-0.514983523,-0.413767307,-0.772824794,-0.928665639,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905259223,-0.929866418,-0.793699499,-0.851429309,-0.851979745,-0.636536834,-0.713264055,-0.496879378
27-12-2009,-0.555286982,-2.028375294,-0.514983523,-0.413767307,-0.772824794,-0.928653488,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.028476115,-0.856831729,-0.905198413,-0.92975099,-0.793697118,-0.851314349,-0.851806971,-0.636208139,-0.712339723,-0.496879378
28-12-2009,-0.555286982,-2.026853985,-0.514983523,-0.413767307,-0.772824794,-0.928665332,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905375315,-0.930086782,-0.793695185,-0.851648778,-0.852309585,-0.636997007,-0.713264055,-0.496879378
29-12-2009,-0.555286982,-2.025046053,-0.514983523,-0.413767307,-0.772824794,-0.928665797,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905231582,-0.929813951,-0.793692887,-0.851377054,-0.851901211,-0.636427269,-0.713264055,-0.496879378
30-12-2009,-0.555286982,-2.023326312,-0.514983523,-0.413767307,-0.772824794,-0.928665636,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905275807,-0.929897899,-0.793690702,-0.851460662,-0.852026865,-0.636602573,-0.713264055,-0.496879378
31-12-2009,-0.555286982,-2.021672715,-0.514983523,-0.413767307,-0.772824794,-0.928665873,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905308976,-0.92996086,-0.7936886,-0.851523367,-0.852121105,-0.636734051,-0.713264055,-0.496879378
01-01-2010,-0.555286982,-2.020360862,-0.514983523,-0.413767307,-0.772824794,-0.928666036,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.90548035,-0.930286158,-0.793686933,-0.851847346,-0.852608012,-0.637413354,-0.713264055,-0.496879378
02-01-2010,-0.555286982,-2.018927745,-0.514983523,-0.413767307,-0.772824794,-0.928658437,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.089313735,-0.856831729,-0.905408484,-0.930149743,-0.793685084,-0.851711484,-0.852403825,-0.637128485,-0.712894322,-0.496879378
03-01-2010,-0.555286982,-2.017130836,-0.514983523,-0.413767307,-0.772824794,-0.928665729,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.90523711,-0.929824444,-0.793682801,-0.851387505,-0.851916918,-0.636449182,-0.713264055,-0.496879378
04-01-2010,-0.555286982,-2.015036281,-0.514983523,-0.413767307,-0.772824794,-0.928511372,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.036539773,-0.856831729,-0.905071264,-0.929520133,-0.793680111,-0.851084428,-0.851461424,-0.626739818,-0.636440949,-0.496879378
05-01-2010,-0.555286982,-2.012743293,-0.514983523,-0.413767307,-0.772824794,-0.928665694,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.904988342,-0.929352237,-0.793677197,-0.850917214,-0.851210117,-0.635463097,-0.713264055,-0.496879378
06-01-2010,-0.555286982,-2.011001505,-0.514983523,-0.413767307,-0.772824794,-0.928665587,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905264751,-0.929876912,-0.793674984,-0.85143976,-0.851995451,-0.636558747,-0.713264055,-0.496879378
07-01-2010,-0.555286982,-2.009248692,-0.514983523,-0.413767307,-0.772824794,-0.928665944,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905259223,-0.929866418,-0.793672756,-0.851429309,-0.851979745,-0.636536834,-0.713264055,-0.496879378
08-01-2010,-0.555286982,-2.007595095,-0.514983523,-0.413767307,-0.772824794,-0.92866557,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905308976,-0.92996086,-0.793670655,-0.851523367,-0.852121105,-0.636734051,-0.713264055,-0.496879378
09-01-2010,-0.555286982,-2.005963547,-0.514983523,-0.413767307,-0.772824794,-0.928665376,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905320033,-0.929981847,-0.793668582,-0.851544269,-0.852152518,-0.636777877,-0.713264055,-0.496879378
10-01-2010,-0.555286982,-2.003857967,-0.514983523,-0.413767307,-0.772824794,-0.928665333,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905082321,-0.929530627,-0.793665906,-0.851094879,-0.851477131,-0.635835618,-0.713264055,-0.496879378
11-01-2010,-0.555286982,-2.002160274,-0.514983523,-0.413767307,-0.772824794,-0.928665608,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905286864,-0.929918886,-0.793663749,-0.851481563,-0.852058278,-0.636646399,-0.713264055,-0.496879378
12-01-2010,-0.555286982,-2.000330294,-0.514983523,-0.413767307,-0.772824794,-0.928211326,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.55972357,-0.035925643,-0.856831729,-0.905203941,-0.929771977,-0.793661395,-0.85133525,-0.851838384,-0.631650288,-0.673521464,-0.496879378
13-01-2010,-0.555286982,-1.998588505,-0.514983523,-0.413767307,-0.772824794,-0.928656908,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,2.529968228,-0.856831729,-0.905242638,-0.929855925,-0.793659154,-0.851418858,-0.851964038,-0.636533328,-0.713241871,-0.496879378
14-01-2010,-0.555286982,-1.996846717,-0.514983523,-0.413767307,-0.772824794,-0.928659577,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,15.36696589,-0.856831729,-0.905253695,-0.929866418,-0.793656926,-0.851429309,-0.851979745,-0.636556556,-0.713260358,-0.496879378
15-01-2010,-0.555286982,-1.995347456,-0.514983523,-0.413767307,-0.772824794,-0.92864502,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.004282603,-0.856831729,-0.905380843,-0.930097275,-0.793655007,-0.851659229,-0.852325292,-0.636865529,-0.711785123,-0.496879378
16-01-2010,-0.555286982,-1.993870242,-0.514983523,-0.413767307,-0.772824794,-0.928651993,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.027650336,-0.856831729,-0.905391899,-0.930118262,-0.793653116,-0.851680131,-0.852356705,-0.636996683,-0.712520892,-0.496879378
17-01-2010,-0.555286982,-1.992514293,-0.514983523,-0.413767307,-0.772824794,-0.928645449,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.010345709,-0.856831729,-0.905452709,-0.930233691,-0.793651379,-0.851795091,-0.852529479,-0.637215699,-0.712336025,-0.496879378
18-01-2010,-0.555286982,-1.991081176,-0.514983523,-0.413767307,-0.772824794,-0.928666231,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.90541954,-0.93017073,-0.793649558,-0.851732386,-0.852435239,-0.637172311,-0.713264055,-0.496879378
19-01-2010,-0.555286982,-1.989769323,-0.514983523,-0.413767307,-0.772824794,-0.928660937,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.467005477,-0.856831729,-0.905469294,-0.930275665,-0.793647877,-0.851836895,-0.852592306,-0.637391441,-0.713179016,-0.496879378
20-01-2010,-0.555286982,-1.988225966,-0.514983523,-0.413767307,-0.772824794,-0.928666256,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,-0.037431306,-0.856831729,-0.905364258,-0.930065795,-0.793645915,-0.851627876,-0.852278172,-0.636953181,-0.713264055,-0.496879378
21-01-2010,-0.555286982,-1.986263698,-0.514983523,-0.413767307,-0.772824794,-0.928607633,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.045208318,-0.856831729,-0.905109962,-0.929572601,-0.793643296,-0.851136683,-0.851539957,-0.635818837,-0.712487616,-0.496879378
22-01-2010,-0.555286982,-1.984610101,-0.514983523,-0.413767307,-0.772824794,-0.928654912,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.035690833,-0.856831729,-0.905303448,-0.929939873,-0.793641166,-0.851502465,-0.852089692,-0.636646399,-0.712524589,-0.496879378
23-01-2010,-0.555286982,-1.98294548,-0.514983523,-0.413767307,-0.772824794,-0.928661366,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,14.6844926,-0.856831729,-0.905292392,-0.929939873,-0.793639037,-0.851502465,-0.852089692,-0.636690225,-0.713260358,-0.496879378
24-01-2010,-0.555286982,-1.981347003,-0.514983523,-0.413767307,-0.772824794,-0.928652982,-0.431028954,-0.915692189,-1.381113144,-0.470242595,-0.475987748,-0.700131766,-0.563096524,0.224364005,-0.856831729,-0.905320033,-0.929981847,-0.793636964,-0.851544269,-0.852152518,-0.636799352,-0.713064399,-0.496879378
